date,high,low,open,close,volume,quoteVolume,weightedAverage
1641882600000,1.14852,1.14628,1.14755,1.14628,14.6713,16.8314,1.14723
1641884400000,1.15735,1.14826,1.15240,1.15453,225.1947,259.6219,1.15287
1641886200000,1.15000,1.15000,1.15000,1.15000,88.0442,101.2508,1.15
1641888000000,1.16514,1.15866,1.16514,1.15866,1631.4166,1890.4007,1.15874
1641889800000,1.15983,1.14828,1.15983,1.15138,1780.9233,2045.7326,1.14869
1641891600000,1.14650,1.14599,1.14650,1.14599,61.1137,70.0636,1.14644
1641893400000,1.14884,1.14290,1.14629,1.14290,2629.5879,3016.6187,1.14718
1641895200000,1.14670,1.14108,1.14350,1.14108,89044.298,101816.4844,1.14343
1641897000000,1.13944,1.13694,1.13944,1.13694,136.0535,154.7472,1.13739
1641898800000,1.13944,1.13694,1.13944,1.13694,0,0,1.13739
1641900600000,1.14150,1.14150,1.14150,1.14150,1957.5116,2234.4995,1.1415
1641902400000,1.15225,1.15167,1.15167,1.15225,885.263,1020.0296,1.15223
1641904200000,1.15236,1.14764,1.14764,1.15236,2885.4811,3322.5434,1.15146
1641906000000,1.15425,1.15402,1.15425,1.15402,132.9473,153.4304,1.15406
1641907800000,1.15600,1.15600,1.15600,1.15600,578,668.168,1.156
1641909600000,1.14827,1.14490,1.14827,1.14490,605.5187,693.6436,1.14553
1641911400000,1.14900,1.14077,1.14077,1.14827,4370.9578,5002.6784,1.14452
1641913200000,1.15749,1.14827,1.14827,1.15726,2608.3063,2995.2655,1.14835
1641915000000,1.15999,1.15348,1.15999,1.15630,1324.2111,1528.3683,1.15417
1641916800000,1.17393,1.16249,1.16249,1.17190,1143.5436,1334.3282,1.16683
1641918600000,1.18700,1.17478,1.17478,1.18280,7098.6128,8398.7928,1.18315
1641920400000,1.19378,1.17748,1.18818,1.17933,5446.9519,6441.3393,1.18255
1641922200000,1.18922,1.17732,1.17732,1.18500,2475.3761,2921.588,1.18026
1641924000000,1.19111,1.18711,1.18964,1.19094,367.7145,437.6478,1.19018
1641925800000,1.19378,1.18796,1.19168,1.18796,1755.8659,2092.0622,1.19147
1641927600000,1.19027,1.18632,1.18632,1.18632,844.0971,1002.4484,1.18759
1641929400000,1.18704,1.18451,1.18500,1.18704,129.6519,153.6443,1.18505
1641931200000,1.19225,1.18829,1.18829,1.18960,204.1477,242.8665,1.18966
1641933000000,1.18900,1.18499,1.18900,1.18532,26170.4185,31075.8865,1.18744
1641934800000,1.18850,1.18336,1.18850,1.18708,7708.4862,9145.6951,1.18644
