date,high,low,open,close,volume,quoteVolume,weightedAverage
1669622400000,1.7367,1.7293,1.7364,1.7365,685.3626,1190.1271,1.7364
1669624200000,1.7448,1.7293,1.7448,1.7369,251.9154,437.7822,1.7378
1669626000000,1.7330,1.7329,1.7330,1.7329,498.9171,864.5989,1.7329
1669627800000,1.7370,1.7369,1.7370,1.7369,264.0329,458.6122,1.7369
1669629600000,1.7331,1.7329,1.7331,1.7329,270.0038,467.9161,1.7329
1669631400000,1.7331,1.7293,1.7331,1.7331,305.1669,528.849,1.7329
1669633200000,1.7370,1.7293,1.7369,1.7370,480.4982,834.587,1.7369
1669635000000,1.7370,1.7329,1.7370,1.7329,406.9728,705.297,1.733
1669636800000,1.7370,1.7369,1.7369,1.7369,216.1197,375.3865,1.7369
1669638600000,1.7331,1.7329,1.7331,1.7329,209.9056,363.7651,1.7329
1669640400000,1.7370,1.7369,1.7369,1.7370,305.7068,530.997,1.7369
1669642200000,1.7524,1.7329,1.7331,1.7524,341.2579,596.6346,1.7483
1669644000000,1.7524,1.7446,1.7524,1.7484,400.3031,699.8145,1.7482
1669645800000,1.7486,1.7446,1.7484,1.7486,590.9157,1033.104,1.7483
1669647600000,1.7486,1.7484,1.7486,1.7484,500.0673,874.3723,1.7485
1669649400000,1.7486,1.7446,1.7484,1.7486,554.8547,970.1422,1.7484
1669651200000,1.7486,1.7446,1.7484,1.7486,411.9384,720.2343,1.7484
1669653000000,1.7486,1.7446,1.7486,1.7484,442.1538,773.0523,1.7483
1669654800000,1.7486,1.7484,1.7484,1.7484,178.6177,312.3183,1.7485
1669656600000,1.7486,1.7446,1.7486,1.7484,435.362,761.1831,1.7483
1669658400000,1.7486,1.7446,1.7484,1.7486,422.1431,738.0391,1.7483
1669660200000,1.7486,1.7484,1.7484,1.7486,508.7381,889.5263,1.7484
1669662000000,1.7466,1.6956,1.7464,1.7221,519.8289,897.7611,1.727
1669663800000,1.7267,1.7232,1.7249,1.7251,261.6045,451.2164,1.7248
1669665600000,1.7523,1.7123,1.7125,1.7243,496.1383,854.7664,1.7228
1669667400000,1.7255,1.7232,1.7235,1.7234,262.4104,452.4833,1.7243
1669669200000,1.7254,1.7231,1.7247,1.7236,546.4156,942.0535,1.724
1669671000000,1.7255,1.7232,1.7232,1.7233,172.5467,297.5157,1.7242
1669672800000,1.7308,1.7255,1.7258,1.7308,147.7878,255.4802,1.7286
1669674600000,1.7332,1.7232,1.7311,1.7249,313.3757,542.0808,1.7298
1669676400000,1.7234,1.6951,1.6951,1.7231,495.8965,854.5222,1.7231
1669678200000,1.7236,1.7231,1.7232,1.7233,384.9577,663.392,1.7232
1669680000000,1.7234,1.7231,1.7232,1.7234,370.8168,639.0154,1.7232
1669681800000,1.7234,1.7231,1.7231,1.7232,433.3498,746.7716,1.7232
1669683600000,1.7234,1.7231,1.7234,1.7232,355.6897,612.9497,1.7232
